COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,TOX_V_15_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CLORUROS_TOT,TIPO_CUERPO_AGUA
40.0,40.0,3.0,5.957,4.952,2.53,4.67,28.0,43.0,0.091,0.028,0.637,0.616,1.3719999999999999,0.707,1.0,1.0,0.218,0.144,120.0,0.166,229.12,358.0,7.1,41.0,3.9,10.0,50.2,0.0015,0.001301,0.0012,0.0002013,0.003,0.012,150.0,26.9,26.1,,LÓTICO
2100.0,2100.0,930.0,28.153,1.539,10.67,19.0,89.44,115.56,0.097,0.034,0.064,0.504,0.6990000000000001,0.601,1.0,1.0,0.077,0.076,5.0,0.061,492.8,770.0,6.8,30.0,2.5,10.0,2.93,0.0015,0.001301,0.0012,0.0002013,0.0095,0.0093,340.56,26.0,26.5,,LÓTICO
24000.0,24000.0,4600.0,14.178,1.045,4.143,5.333,20.0,30.0,0.024,0.096,0.773,0.0,0.893,0.024,1.0,1.0,0.099,0.09,5.0,0.082,402.56,629.0,6.9,27.0,2.8,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.0096,0.02,209.9,24.5,25.3,,LÓTICO
24000.0,24000.0,11000.0,32.169,1.349,2.0,2.0,22.04,36.65,0.0035,0.005,0.031,0.551,0.551,0.551,1.0,1.0,0.057,0.035,5.0,0.047,370.56,579.0,7.0,34.0,3.0,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.0228,322.0,26.7,26.2,,LÓTICO
24000.0,24000.0,2100.0,16.379,8.074,16.5,32.0,49.04,80.96,,,,,,,1.0,1.0,0.756,0.708,50.0,0.367,404.48,632.0,6.9,20.0,1.8,26.0,10.2,0.0015,0.001301,0.0012,0.0002013,0.0042,0.007,267.3,27.3,27.1,,LÓTICO
150.0,210.0,90.0,19.706,1.059,2.0,2.0,22.42,33.58,0.0035,0.036,0.717,0.309,1.062,0.309,1.0,1.0,0.073,0.037,5.0,0.033,410.24,641.0,7.1,34.0,3.2,10.0,2.5,0.0015,0.001301,0.013,0.0002013,0.0081,0.0096,304.9,24.2,25.0,,LÓTICO
2100.0,24000.0,930.0,33.312,5.207,2.0,2.1,25.92,34.77,0.108,0.122,0.081,0.0,0.311,0.108,1.0,1.0,0.232,0.213,30.0,0.254,333.44,521.0,7.2,41.0,3.9,10.0,5.22,0.0015,0.001301,0.0012,0.0002013,0.0043,0.0052,174.2,26.2,26.5,,LÓTICO
1500.0,2100.0,930.0,1.475,1.194,2.0,2.0,21.69,42.46,18.823,0.077,0.439,0.296,19.635,19.119,1.0,1.0,0.165,0.119,5.0,0.059,422.40000000000003,660.0,6.9,13.1,1.27,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,286.0,19.3,22.3,,LÓTICO
1500.0,2100.0,930.0,4.709,3.823,2.03,2.47,30.77,55.38,0.316,0.031,0.088,0.679,1.1139999999999999,0.9950000000000001,1.0,1.0,0.215,0.183,50.0,0.255,323.2,505.0,7.1,14.1,1.25,10.0,12.0,0.0015,0.001301,0.01,0.0002013,0.0301,0.00154,210.0,21.9,22.1,,LÓTICO
24000.0,24000.0,11000.0,3.178,3.162,2.0,4.29,19.04,27.84,0.28,0.005,0.246,0.679,1.205,0.9590000000000001,1.0,1.0,0.136,0.117,5.0,0.077,424.32,663.0,6.7,11.0,1.12,10.0,3.33,0.0015,0.001301,0.0012,0.0005,0.0042,0.00154,300.0,26.2,26.0,,LÓTICO
11000.0,24000.0,4600.0,0.937,0.537,2.0,2.0,10.0,15.44,0.201,0.028,0.771,0.02,1.0,0.201,1.0,1.0,0.046,0.022,5.0,0.034,423.68,662.0,7.2,26.5,2.3,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.005,0.00154,328.0,25.1,25.4,,LÓTICO
2400.0,2400.0,930.0,1.249,0.657,2.0,2.0,15.36,30.36,0.053,0.005,0.188,0.276,0.517,0.329,1.0,1.0,0.065,0.028,5.0,0.034,456.32,713.0,7.1,33.0,2.96,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.0042,0.00154,338.0,28.5,26.6,,LÓTICO
930.0,1200.0,750.0,0.774,0.675,2.0,2.0,17.5,31.43,0.0035,0.351,0.031,0.445,0.796,0.445,1.0,1.0,0.078,0.039,5.0,0.031,449.28000000000003,702.0,7.2,28.0,2.31,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.0039,0.00154,336.0,22.2,25.0,,LÓTICO
230.0,2400.0,210.0,3.133,1.056,2.0,2.0,10.27,21.6,0.0035,0.005,0.079,0.66,0.739,0.66,1.0,1.0,0.066,0.055,5.0,0.123,459.52,718.0,7.2,36.6,3.24,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.0073,0.00154,334.0,20.4,21.7,,LÓTICO
430.0,2400.0,150.0,2.069,1.855,2.0,2.0,10.0,16.27,0.708,0.005,0.54,0.705,1.9529999999999998,1.4129999999999998,1.0,1.0,0.098,0.093,5.0,0.049,455.04,711.0,7.2,24.8,2.04,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.0031,0.0122,334.0,26.7,25.9,,LÓTICO
11000.0,24000.0,200.0,4.009,1.737,2.0,2.0,10.0,18.11,0.032,0.005,0.723,0.358,1.113,0.39,1.0,1.0,0.066,0.044,5.0,0.03,485.76,759.0,7.2,20.6,1.86,10.0,2.5,0.0015,0.001301,0.0088,0.0002013,0.0055,0.0102,338.0,27.8,25.8,,LÓTICO
24000.0,42544.0,24000.0,1.365,1.18,2.0,2.0,10.0,25.81,0.0035,0.005,0.031,0.02,0.02,0.02,1.0,1.0,0.142,0.07,5.0,0.039,458.88,717.0,7.4,56.2,4.46,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.004,0.00154,334.0,27.9,26.9,,LÓTICO
4600.0,11000.0,40.0,6.535,6.357,2.0,3.37,16.0,56.0,0.363,0.005,0.103,0.276,0.742,0.639,1.0,1.0,0.109,0.0015,100.0,0.258,220.16,344.0,6.7,14.5,1.12,11.0,11.5,0.0015,0.001301,0.0012,0.0002013,0.00536,0.00154,144.0,29.9,28.7,,LÓTICO
30.0,30.0,30.0,1.391,0.906,2.0,2.0,10.96,22.5,0.057,0.024,1.981,0.271,2.333,0.328,1.0,1.0,0.126,0.068,10.0,0.052,522.88,817.0,6.4,34.3,2.8,10.0,2.5,0.0015,0.001301,0.00613,0.0002013,0.00218,0.00154,336.0,24.9,25.7,,LÓTICO
2100.0,11000.0,1500.0,1.584,1.211,2.0,2.0,33.73,55.27,0.033,0.013,1.684,0.329,2.059,0.362,1.0,1.0,0.198,0.074,5.0,0.109,447.36,699.0,7.2,35.1,2.43,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00903,0.00154,438.0,26.8,28.2,,LÓTICO
4600.0,4600.0,2400.0,2.417,2.175,2.0,2.0,11.8,20.8,0.27,0.005,3.713,2.283,6.266,2.553,1.0,1.0,0.344,0.083,20.0,0.077,427.52,668.0,7.0,32.6,3.09,10.0,3.18,0.0015,0.001301,0.01242,0.0002013,0.00386,0.00154,362.0,23.6,23.7,,LÓTICO
1500.0,2100.0,280.0,1.487,1.203,2.0,2.0,10.0,15.1,0.44,0.005,4.751,0.287,5.478000000000001,0.727,1.0,1.0,2.058,2.027,10.0,0.015,400.64,626.0,7.7,40.7,3.91,17.0,2.97,0.0015,0.001301,0.00526,0.0002013,0.00393,0.00154,92.0,29.9,28.8,,LÓTICO
4600.0,4600.0,1500.0,11.739,11.244,2.67,6.0,60.26,60.58,0.435,0.005,0.577,0.164,1.176,0.599,1.0,1.0,0.356,0.242,80.0,0.235,371.2,580.0,,34.6,3.18,14.0,11.8,0.0015,0.001301,0.0012,0.0002013,0.00325,0.00154,116.0,30.9,27.5,,LÓTICO
930.0,2400.0,210.0,14.446,11.099,2.0,2.0,10.0,28.96,0.142,0.015,0.685,0.319,1.161,0.46099999999999997,1.0,1.0,0.18,0.163,60.0,0.249,341.76,534.0,7.1,27.8,2.16,16.0,20.9,0.0015,0.001301,0.00779,0.0002013,0.00502,0.00154,204.0,28.9,26.8,,LÓTICO
24000.0,24000.0,24000.0,6.615,3.78,2.0,5.0,10.0,10.0,0.323,0.005,0.251,0.1,0.674,0.42300000000000004,1.0,1.0,0.094,0.055,30.0,0.264,444.16,694.0,7.3,37.5,2.88,10.0,6.63,0.0015,0.001301,0.12859,0.0002013,0.01411,0.02659,322.0,29.8,29.0,,LÓTICO
230.0,430.0,90.0,10.356,5.315,2.0,2.0,26.5,29.0,0.073,0.15,2.745,0.006,2.9739999999999998,0.079,1.0,1.0,0.101,0.06,10.0,0.058,444.16,694.0,7.2,29.5,2.3,10.0,4.49,0.0015,0.001301,0.00968,0.0002013,0.00368,0.00154,330.0,22.4,24.5,,LÓTICO
1500.0,4600.0,930.0,1.623,1.262,2.0,2.0,15.79,19.93,0.12,0.02,2.384,0.233,2.757,0.353,1.0,1.0,0.249,0.026,5.0,0.023,449.28000000000003,702.0,7.7,27.3,2.1,10.0,4.57,0.0015,0.001301,0.00905,0.0002013,0.00293,0.00154,288.0,32.3,26.9,,LÓTICO
4600.0,11000.0,2400.0,4.752,4.522,2.0,3.67,16.48,48.21,0.451,0.017,1.335,0.208,2.011,0.659,1.0,1.0,0.276,0.194,50.0,0.221,313.6,490.0,7.3,29.7,2.11,25.0,23.1,0.0015,0.001301,0.03192,0.0002013,0.00733,0.00154,180.0,26.8,23.7,,LÓTICO
4600.0,11000.0,1500.0,20.911,16.528,2.0,2.0,18.55,22.0,0.119,0.025,2.681,0.247,3.072,0.366,1.0,1.0,0.113,0.049,5.0,0.551,317.44,496.0,7.2,10.0,1.0,10.0,2.5,0.0015,0.001301,0.02609,0.0002013,0.00379,0.00154,290.0,30.5,24.2,,LÓTICO
30.0,30.0,30.0,4.895,4.514,2.0,4.0,10.0,21.43,5.852,0.579,0.312,0.408,7.151000000000001,6.260000000000001,1.0,1.0,1.155,1.044,10.0,0.061,571.52,893.0,7.2,22.6,1.92,10.0,2.5,0.0015,0.001301,0.05813,0.0002013,0.00675,0.00154,309.0,29.8,23.4,,LÓTICO
750.0,1500.0,90.0,10.478,10.437,2.0,3.43,37.86,42.14,0.196,0.058,0.371,0.091,0.716,0.28700000000000003,1.0,1.0,0.162,0.126,80.0,0.32,131.84,206.0,7.2,24.7,2.21,18.0,20.5,0.0015,0.001301,0.01763,0.0002013,0.00525,0.00154,20.0,22.0,18.0,,LÓTICO
24000.0,24000.0,11000.0,7.855,7.741,4.69,6.16,15.0,23.21,4.397,0.012,0.735,0.673,5.817,5.07,1.0,1.0,1.335,0.898,30.0,0.028,355.84000000000003,556.0,7.4,25.7,1.96,10.0,4.52,0.0015,0.001301,0.0318,0.0002013,0.00262,0.00154,318.0,23.0,19.0,,LÓTICO
11000.0,,930.0,4.313,,,6.2,,27.43,4.396,0.096,0.045,0.225,4.762,4.6209999999999996,1.0,1.0,0.962,0.879,20.0,,517.76,809.0,7.4,66.5,4.81,12.0,5.76,0.0015,0.001301,0.01222,0.0005,0.00703,0.00154,298.0,32.0,28.4,,LÓTICO
11000.0,,2400.0,,,,4.33,,52.88,,,,,,,1.0,1.0,,,,,469.76,734.0,7.3,16.3,1.02,18.0,,,,,,,,,31.0,27.0,,LÓTICO
43.0,150.0,9.0,0.94,0.94,2.0,6.6,11.1,24.6,0.21,0.005,0.22,0.8600000000000001,1.29,1.07,1.0,1.0,0.073,0.224,5.0,0.009,170.88,267.0,8.09,93.2,6.3,18.0,98.5,0.0015,0.008,0.0012,0.0002013,0.00042,0.151,190.12,19.0,21.0,,LÓTICO
1100.0,2400.0,39.0,,,2.0,2.0,13.15,28.15,0.0035,0.005,0.07,0.85,0.925,0.85,,1.0,0.085,0.106,5.0,,230.528,360.2,7.52,94.6,8.56,11.0,43.7,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,399.84,24.0,23.54,,LÓTICO
4.0,9.0,4.0,1.951,0.969,5.8,16.0,11.15,24.65,0.0035,0.005,0.199,0.0,0.20400000000000001,0.0035,1.0,1.0,0.164,0.501,5.0,0.009,126.72,198.0,7.61,91.8,8.45,10.0,9.36,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,205.92,17.0,19.1,,LÓTICO
9.0,15.0,7.0,2.068,1.454,2.0,5.875,10.0,13.219,0.034,0.021,0.243,0.0,0.298,0.034,1.0,1.0,0.063,0.028,5.0,0.009,166.4,260.0,7.59,104.6,8.04,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,242.0,21.7,21.0,,LÓTICO
3.0,4.0,3.0,2.251,1.174,2.0,4.286,18.8,32.0,0.048,0.005,0.447,0.746,1.241,0.794,1.0,1.0,0.061,0.041,5.0,0.138,166.528,260.2,7.8,,9.99,62.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,158.0,25.8,23.43,,LÓTICO
210.0,240.0,150.0,1.783,1.527,2.0,3.429,12.714,39.381,0.0035,0.005,0.064,0.0,0.064,0.0035,1.0,1.0,1.478,1.378,20.0,0.187,122.176,190.9,7.73,76.0,7.61,17.0,9.02,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,106.0,26.4,26.1,,LÓTICO
23.0,28.0,21.0,2.436,1.244,2.0,2.0,35.0,48.0,0.19,0.005,0.719,0.0,0.909,0.19,1.0,1.0,0.108,0.071,5.0,0.026,160.64000000000001,251.0,7.76,57.1,5.5,10.0,4.09,0.0015,0.001301,0.0012,,0.00042,0.00154,120.0,30.9,28.0,,LÓTICO
15.0,20.0,11.0,1.927,1.347,6.2,11.33,21.0,38.0,0.026,0.028,0.913,0.0,0.9670000000000001,0.026,1.0,1.0,0.105,0.078,40.0,0.029,138.24,216.0,7.63,68.9,5.99,10.0,62.6,0.0015,0.001301,0.0012,0.0002013,0.005,0.00154,124.0,26.5,24.1,,LÓTICO
390.0,430.0,230.0,2.409,2.16,2.0,2.79,90.0,140.0,0.111,0.025,0.665,0.0,0.801,0.111,1.0,1.0,0.863,0.303,,0.093,119.68,187.0,7.53,59.0,5.4,540.0,413.0,0.0015,0.001301,0.009,0.0002013,0.006,0.024,200.0,20.6,21.2,,LÓTICO
24000.0,24000.0,11000.0,1.198,1.18,12.0,17.5,78.89,113.33,0.253,0.005,0.082,0.0,0.335,0.253,1.0,1.0,0.095,0.082,5.0,0.053,218.88,342.0,7.97,60.1,5.0,16.0,3.49,0.0015,0.001301,0.0012,0.0002013,0.0098,0.0087,97.02,24.5,22.2,,LÓTICO
24000.0,24000.0,4600.0,11.63,6.506,2.722,3.929,18.33,24.44,0.235,0.005,0.06,0.0,0.295,0.235,1.0,1.0,0.051,0.036,5.0,0.068,156.16,244.0,7.7,51.0,5.2,10.0,3.97,0.0015,0.001301,0.0093,0.0002013,0.0149,0.0185,89.1,24.7,24.0,,LÓTICO
24000.0,24000.0,4600.0,1.211,1.092,2.0,2.0,17.81,33.96,,,,,,,1.0,1.0,0.0014,0.0015,5.0,0.047,148.48,232.0,7.81,55.0,5.3,13.0,6.1,0.0015,0.001301,0.0012,0.0002013,0.00042,0.005,98.0,24.9,24.2,,LÓTICO
24000.0,24000.0,930.0,14.002,0.874,5.0,7.3,15.89,23.58,,,,,,,1.0,1.0,0.0014,0.0015,10.0,0.073,275.2,430.0,7.9,53.0,5.0,10.0,16.8,0.0015,0.001301,0.0051,0.0002013,0.0273,0.00154,101.0,27.5,24.6,,LÓTICO
24000.0,24000.0,11000.0,11.297,1.133,2.0,2.0,10.0,13.23,0.0035,0.005,0.377,0.0,0.377,0.0035,1.0,1.0,0.066,0.023,20.0,0.07,159.36,249.0,8.0,49.0,4.5,14.0,9.71,0.0015,0.001301,0.0012,0.0002013,0.0073,0.00154,88.0,24.1,24.5,,LÓTICO
24000.0,24000.0,11000.0,15.333,2.489,2.0,2.7,15.54,20.92,0.091,0.005,0.042,,,,1.0,1.0,0.104,0.079,5.0,0.06,158.72,248.0,8.1,59.0,4.9,33.0,10.5,0.0015,0.001301,0.0012,0.0002013,0.0051,0.00154,87.1,26.1,23.5,,LÓTICO
24000.0,24000.0,11000.0,12.183,0.662,2.0,2.0,33.23,45.54,0.0035,0.005,0.239,0.493,0.732,0.493,1.0,1.0,0.035,0.01,5.0,0.036,175.36,274.0,8.6,58.0,5.0,10.0,2.59,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,92.0,21.0,19.2,,LÓTICO
2100.0,2400.0,1500.0,0.103,0.103,2.0,2.0,13.08,23.85,0.092,0.005,0.044,0.386,0.522,0.478,1.0,1.0,0.077,0.042,5.0,0.034,166.4,260.0,8.2,61.01,6.01,10.0,2.5,0.0015,0.001301,0.0079,0.0002013,0.0048,0.00154,96.0,22.1,21.2,,LÓTICO
24000.0,24000.0,11000.0,3.032,2.727,2.0,3.17,20.64,29.44,0.149,0.005,0.031,0.32,0.469,0.469,1.0,1.0,0.09,0.087,5.0,0.08,165.12,258.0,8.1,58.0,5.69,12.0,8.42,0.0015,0.001301,0.0012,0.0002013,0.0018,0.00154,74.0,21.9,22.9,,LÓTICO
24000.0,24000.0,11000.0,0.775,0.54,2.0,3.79,10.0,17.44,0.069,0.005,0.238,0.265,0.5720000000000001,0.334,1.0,1.0,0.043,0.04,10.0,0.093,125.44,196.0,7.9,59.5,5.81,14.0,18.8,0.0015,0.001301,0.0012,0.001,0.0042,0.00154,80.0,26.9,26.0,,LÓTICO
24000.0,24000.0,11000.0,1.29,0.995,2.0,2.0,18.93,24.64,0.061,0.005,0.173,0.02,0.23399999999999999,0.061,1.0,1.0,0.117,0.041,5.0,0.062,146.56,229.0,8.3,71.5,6.79,10.0,8.23,0.0015,0.001301,0.0012,0.0002013,0.0038,0.00154,84.0,30.9,29.4,,LÓTICO
24000.0,24000.0,11000.0,1.85,1.093,2.0,2.0,10.0,19.64,0.0035,0.005,0.031,0.557,0.557,0.557,1.0,1.0,0.138,0.088,5.0,0.062,149.76,234.0,8.1,62.4,5.97,10.0,4.32,0.0015,0.001301,0.0012,0.0002013,0.004,0.00154,108.0,28.1,26.4,,LÓTICO
150.0,11000.0,70.0,1.479,1.254,2.0,2.0,10.0,10.27,0.044,0.005,0.547,0.746,1.3370000000000002,0.79,1.0,1.0,0.053,0.039,5.0,0.02,175.36,274.0,8.6,63.3,5.7,13.0,5.13,0.0015,0.001301,0.0012,0.0002013,0.0049,0.00154,100.0,19.3,20.3,,LÓTICO
24000.0,24000.0,430.0,1.821,1.349,2.0,2.92,12.27,18.93,0.048,0.005,0.031,0.266,0.314,0.314,1.0,1.0,0.064,0.063,10.0,0.025,129.92000000000002,203.0,9.2,70.4,6.62,10.0,6.51,0.0015,0.001301,0.0012,0.0002013,0.0033,0.0061,104.0,27.9,26.7,,LÓTICO
2400.0,4600.0,150.0,3.774,3.05,2.0,2.0,10.0,17.73,0.043,0.005,0.32,0.02,0.363,0.043,1.0,1.0,1.53,0.044,5.0,0.026,159.36,249.0,8.7,74.2,5.35,10.0,4.74,0.0015,0.001301,0.0012,0.0002013,0.003,0.00154,94.0,32.1,32.6,,LÓTICO
24000.0,42544.0,11000.0,1.64,1.376,2.0,2.0,28.11,33.5,0.0035,0.005,0.689,0.02,0.689,0.02,1.0,1.0,0.154,0.039,20.0,0.061,149.12,233.0,8.2,64.7,5.16,12.0,19.9,0.0015,0.001301,0.0012,0.0002013,0.0031,0.00154,112.0,25.9,26.2,,LÓTICO
24000.0,24000.0,110.0,1.527,1.227,2.0,2.0,10.0,21.0,0.037,0.042,0.647,0.273,0.999,0.31,1.0,1.0,0.074,0.014,50.0,0.05,136.32,213.0,7.8,65.8,5.3,26.0,24.0,0.0015,0.001301,0.0057,0.0002013,0.0035,0.00154,128.0,31.2,29.5,,LÓTICO
4600.0,24000.0,2400.0,1.482,1.459,2.0,4.17,10.0,22.5,0.237,0.034,1.503,0.363,2.137,0.6,1.0,1.0,0.117,0.019,60.0,0.055,150.4,235.0,8.6,67.0,5.6,158.7,119.0,0.0015,0.001301,0.00732,0.0002013,0.00275,0.00154,96.0,29.8,26.5,,LÓTICO
4600.0,11000.0,2100.0,1.329,0.958,2.0,2.0,10.0,16.81,0.027,0.005,0.746,0.217,0.99,0.244,1.0,1.0,0.038,0.03,5.0,0.014,168.96,264.0,7.9,62.1,5.59,10.0,2.96,0.0015,0.001301,0.0012,0.0002013,0.00281,0.00154,96.0,28.7,23.0,,LÓTICO
2100.0,24000.0,2100.0,1.213,1.103,2.0,2.32,10.0,12.13,0.124,0.005,2.01,0.364,2.4979999999999998,0.488,1.0,1.0,0.068,0.034,20.0,0.037,174.72,273.0,8.7,52.3,5.09,10.0,2.92,0.0015,0.001301,0.0012,0.0002013,0.00285,0.00154,128.0,24.7,22.9,,LÓTICO
4600.0,24000.0,2100.0,1.913,1.196,2.0,2.0,15.42,23.81,0.125,0.005,1.737,0.136,1.9980000000000002,0.261,1.0,1.0,3.005,2.24,20.0,0.071,163.84,256.0,8.4,52.3,5.17,10.0,6.92,0.0015,0.001301,0.0012,0.0002013,0.00113,0.00154,96.0,32.8,28.7,,LÓTICO
4600.0,11000.0,2100.0,1.193,1.032,2.0,2.76,18.0,25.74,0.287,0.005,2.063,0.057,2.407,0.344,1.0,1.0,0.081,0.045,30.0,0.095,132.48,207.0,8.2,53.6,5.2,52.0,32.7,0.0015,0.001301,0.0012,0.0002013,0.00313,0.00154,126.0,24.9,22.6,,LÓTICO
24000.0,24000.0,24000.0,5.21,4.369,2.0,2.33,19.32,23.25,0.142,0.005,0.857,0.256,1.255,0.398,1.0,1.0,0.086,0.032,20.0,0.061,187.52,293.0,8.3,55.2,4.98,15.0,16.1,0.0015,0.001301,0.02067,0.0002013,0.00352,0.00154,166.0,28.9,27.7,,LÓTICO
24000.0,24000.0,24000.0,0.881,0.83,2.0,2.0,10.0,11.46,0.233,0.005,0.619,0.271,1.123,0.504,1.0,1.0,0.197,0.042,5.0,0.032,154.24,241.0,8.0,52.9,4.71,38.0,18.7,0.0015,0.001301,0.12733,0.0002013,0.00235,0.00154,80.0,29.6,30.0,,LÓTICO
2400.0,11000.0,2100.0,15.276,5.541,2.0,2.0,16.14,21.14,0.0035,0.005,1.555,0.0,1.555,0.0035,1.0,1.0,0.055,0.017,5.0,0.016,170.24,266.0,8.0,69.3,6.79,10.0,2.5,0.0015,0.001301,0.23211,0.0002013,0.00552,0.00582,120.0,28.3,22.7,,LÓTICO
24000.0,24000.0,24000.0,1.201,0.975,2.0,2.0,18.55,22.34,0.119,0.005,0.793,0.129,1.041,0.248,1.0,1.0,0.229,0.015,5.0,0.009,146.56,229.0,8.1,42.7,3.6,14.0,4.37,0.0015,0.001301,0.01352,0.0002013,0.00254,0.00154,100.0,27.2,22.6,,LÓTICO
24000.0,24000.0,24000.0,1.749,1.066,2.0,2.0,18.55,23.38,0.129,0.005,1.216,0.101,1.446,0.23,1.0,1.0,0.042,0.025,5.0,0.054,179.84,281.0,8.0,52.3,4.16,10.0,5.15,0.0015,0.001301,0.00865,0.0002013,0.00628,0.00684,110.0,25.6,20.8,,LÓTICO
1500.0,4600.0,230.0,13.584,4.03,2.0,2.0,28.21,31.66,0.0035,0.005,0.848,0.261,1.109,0.261,1.0,1.0,0.097,0.029,5.0,0.064,186.88,292.0,8.2,10.0,1.0,10.0,2.5,0.0015,0.001301,0.0213,0.0002013,0.0047,0.00154,64.0,31.6,23.8,,LÓTICO
24000.0,24000.0,24000.0,1.862,1.722,2.0,2.0,10.0,10.0,0.136,0.005,1.175,0.152,1.4629999999999999,0.28800000000000003,1.0,1.0,0.115,0.063,60.0,0.047,204.8,320.0,8.3,52.7,4.6,123.0,98.8,0.0015,0.001301,0.02309,0.0002013,0.00701,0.00154,144.2,24.8,23.1,,LÓTICO
24000.0,24000.0,2400.0,1.138,1.124,2.0,2.0,10.0,17.14,0.047,0.005,0.675,0.04,0.7620000000000001,0.087,1.0,1.0,0.098,0.03,10.0,0.031,95.36,149.0,8.0,60.1,5.72,19.0,14.5,0.0015,0.001301,0.04949,0.0002013,0.00287,0.00154,108.0,18.0,18.0,,LÓTICO
24000.0,24000.0,24000.0,3.136,1.91,2.0,2.0,10.0,13.57,0.027,0.005,1.604,0.082,1.713,0.109,1.0,1.0,0.071,0.062,5.0,0.033,138.24,216.0,8.1,47.2,4.16,10.0,4.43,0.0015,0.001301,0.01052,0.0002013,0.00174,0.00154,176.0,22.0,19.0,,LÓTICO
24000.0,,24000.0,2.187,,,2.0,,10.0,0.066,0.025,0.031,0.151,0.242,0.217,1.0,1.0,0.08,0.058,5.0,,178.56,279.0,7.4,102.9,8.02,10.0,5.84,0.0015,0.001301,0.0166,0.0002013,0.00658,0.00154,92.0,28.0,25.9,,LÓTICO
24000.0,,24000.0,,,,2.0,,35.79,,,,,,,1.0,1.0,,,,,167.04,261.0,7.1,99.1,7.89,10.0,,,,,,,,,32.0,25.0,,LÓTICO
93.0,240.0,11.0,68.08,38.76,35.0,82.0,81.75,161.75,13.26,0.005,0.048,5.979999999999999,19.287999999999997,19.24,1.0,1.0,3.784,11.579,10.0,0.009,441.088,689.2,7.04,10.0,1.0,85.0,73.4,0.0015,0.013,0.0012,0.0002013,0.083,0.27,90.16,26.0,27.0,,LÓTICO
2400.0,2400.0,240.0,,,66.0,320.0,239.25,771.75,14.01,0.018,0.07,5.8199999999999985,19.918,19.83,,1.0,0.949,2.905,10.0,,369.536,577.4,6.5,34.3,2.92,110.0,12.6,0.0015,0.006,0.0012,0.0002013,0.00042,0.00154,245.0,20.0,22.85,,LÓTICO
120.0,2400.0,120.0,601.371,329.521,170.0,280.0,397.5,657.5,0.0035,0.096,0.122,0.0,0.218,0.0035,1.53,1.0,0.12,0.366,200.0,0.0422,289.28000000000003,452.0,6.8,37.4,3.41,408.0,450.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,433.62,17.0,18.4,,LÓTICO
110000.0,240000.0,110000.0,,,8.75,38.0,,,0.157,0.005,0.246,0.0,0.403,0.157,1.0,1.0,5.276,0.254,150.0,0.009,483.584,755.6,6.39,35.3,3.33,230.0,136.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,376.0,22.5,21.3,,LÓTICO
1100.0,1400.0,400.0,435.582,,200.0,410.0,317.52,776.16,2.249,0.132,0.655,21.56,24.596,23.808999999999997,1.0,1.0,11.935,6.921,250.0,0.138,642.176,1003.4,5.55,10.0,1.0,35.0,523.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,400.0,31.1,28.72,,LÓTICO
210.0,2400.0,150.0,55.249,54.724,64.0,170.0,103.0,213.0,0.198,0.005,0.057,0.0,0.255,0.198,2.5,1.0,6.92,2.727,200.0,0.3,369.472,577.3,7.31,10.0,1.0,77.5,87.8,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,230.0,31.1,32.5,,LÓTICO
2400.0,2400.0,1100.0,43.84,,190.0,400.0,510.0,918.0,0.52,0.064,0.321,0.0,0.905,0.52,2.35,1.0,,,30.0,0.587,740.48,1157.0,6.76,10.0,1.0,125.0,122.0,0.0015,0.001301,0.0413,,0.0535,0.012,620.0,31.7,32.5,,LÓTICO
